id,parent_asin,author,title,category,publication_year,rating,helpful_vote,text
B00G3L1B8K039,B00G3L1B8K,Ryan Holiday,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,bm,2014,1.0,89,"This book is a formulaic representation of someone trying to write about something they have just stumbled on and not lived with.  It uses a handful of disconnected anecdotes to draw on conclusions that are out of context and supported by nothing but the author's ongoing fiction and cheer-leading.  It reads like a long essay, written by a freshman whom then sat and had help from an array of peers whom tried their best to paraphrase the writing, initiating changes and hoping the final audience would not notice their substitutions of the author's original prose.  And it would have succeeded if the author did not shoot himself in the foot in the last, unedited paragraphs, where he talks of his inspiration and gives thanks; where not only does he summarized the entirety of the book without the repetition found in the rest of the book's body, but also paints you an entirely different picture of himself than the rest of the book.  The cringe-worthy straw that broke the camel's back was the author's self-serving admiration for his girlfriend going and buying his book after dating for only a couple weeks.  Where like most, I probably read that thought and hit a mental wall that cracked the image the author portrayed of himself, and made you feel foolish for buying into the farce.  But the worst thing I could say about this book is rather that its deceit in false usefulness, and encouragement and display of narcissism, run so boldly in contradiction to stoic values that you too might have a physical reaction.  The truth of the matter is that if reader desires to posses for themselves a sense for stoic philosophy and practicality, they are much better served by going to the sources, such as Seneca, Epictetus, and Aurelius, whom are not just highly accessible but infinitely enduring.  Their messages served from infinitely less 'on high' than this book, which rather beats you over the head with sentences you'd expect from a marketing department at Macy's, betting equally on the buyer's narcissism and trying to sell adequacy through merchandise.  In the end, this book is a lesson, that no amount of well-intentioned editors can compensate for an author not having coherent thoughts and messages themselves."
B00G3L1B8K040,B00G3L1B8K,Ryan Holiday,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,bm,2014,5.0,59,"Ryan Holiday’s The Obstacle Is the Way is a superb primer on the Stoic principles. For one thing, at 224 pages, it is less than half the size of the last book I read on the same theme, Derren Brown’s superb Happy. This is by no means a bad thing, however, for while Brown’s book delves into the history of Stoicism and man’s eternal search for that which will make us happy, Holiday’s is a quicker, lighter read, but one that packs a hell of a punch.  The gist of the book is that if one applies the principles of Stoicism carefully and mindfully, then no matter what happens (good, bad, or indifferent) then it becomes possible to deal with the highs, lows, and plateaus of life with equal poise and calmness. Obstacles, Holiday posits, represent opportunity, and should be welcomed rather than feared, for they offer us chances to grow and become more than we currently are.  There’s nothing really new here, and I say that without being critical. The tenets around which Holiday builds his case are thousands of years old, being drawn primarily from Epictetus and Marcus Aurelius, among others. The great success of the book is its ability to distill these concepts down into usable, everyday ways of thinking which can benefit each and every one of its readers, if they are disciplined enough to apply them to their own lives. It points out (quite correctly) that the problems faced by the average Greek or Roman citizen were, at their core, fundamentally no different than the ones that vex us today, for they are based upon the same old negative emotions: fear, jealousy, anxiety, greed, a desire for celebrity, and so forth. Marcus Aurelius, one of Rome’s five so-called “Good Emperors,” wrestled with all these issues and more on a daily basis, and used Stoicism in order to successfully conquer them…and himself. There are very good reasons why Meditations is still read so widely (and re-read so frequently) today. I have returned to the book regularly ever since I discovered it as a teenager, and will probably do so for as long as I live. These truths are timeless, and invaluable.  Holiday refers to the Stoic philosophy as “an operating system for living,” which seems very apt in this digital day and age. If that is indeed the case, then The Obstacle Is the Way serves as an introductory manual for that operating system, a primer that helps one get to grips with how it works. Some of the complexity and nuance may be left out or abstracted, but the thrust of it is covered succinctly, with plenty of easily understandable contemporary examples to clarify things.  I highly recommend this book to anybody who could use a little help in dealing with the stresses and strains of everyday living…and at the end of the day, isn’t that all of us?"
B01069X4H0041,B01069X4H0,Stephen R. Covey,The 7 Habits of Highly Effective People: Infographics Edition: Powerful Lessons in Personal Change,bm,2016,2.0,1208,"I finally decided to read The 7 Habits of Highly Effective People.  I had purchased it some time ago and recently determined that now was the time to read this self-help classic.  What a COLOSSAL disappointment!  I am amazed that this mediocrity is so popular.  I found it to be little more than 1980s managerial balloon juice.  From “paradigm shift,” to “think Win/Win,” to (ugh) “synergy,” there is no empty self-help cliché left unturned.  I should have stopped reading the first time I saw the word “synergy.”  (I get countless “business proposals” in my email every day and, if I bother to skim any of them at all, I delete them as soon as the word “synergy” makes an appearance.)  No word represents the trite emptiness of this book better than “synergy” – except maybe the verb form of the word: “synergize,” or the adjective “synergistic,” or the adverb “synergistically.”  But they are all here.  (The author also repeatedly refers to “things that are learned” as “learnings.”)  The book doesn’t even try to live up to its title.  There is no argument at all to support the idea that these are seven actual habits that real people have used anywhere in the world to achieve real success.  In fact, these seven so-called habits appear to be nothing more than seven things that the author thinks are really good ideas, with weird examples of how they helped him deal with his kid being bad at baseball and also helped his kid learn the value of cleaning up the yard.  The book’s title doesn’t match the book itself, but then no one would spend their money on a book called, “The Seven Things Some Random Guy Thinks are Really Nifty-Keen.”  Here’s some useful self-help/time management advice for you: do not waste your precious time with this book.  There are dozens and dozens, if not hundreds, of better self-help books out there.  Synergize your win/win paradigm shifts with some of those."
B01069X4H0042,B01069X4H0,Stephen R. Covey,The 7 Habits of Highly Effective People: Infographics Edition: Powerful Lessons in Personal Change,bm,2016,2.0,60,"I can not stay focused on this book, it's all over the place. We have the seven habits, the circles of concern/influence, the p/pc balance, there's no control/direct control/indirect control, private victories/public victories, proactive focus/reactive focus, genetic/psychic/environmental determinism... And I am still on Habit One. It's confusing, and the wording/sentence structures have me reading almost every sentence several times before I can even somewhat comprehend them. I am fairly intelligent, but surely the following quote could have been worded a little less...snobby? ""The ability to subordinate an impulse to a value is the essence of the proactive person."" It's almost like he's trying to make us feel inferior.  I wanted to love this book, I REALLY wanted to. I once told someone ""I will never stop trying to be a better mom"" and I recognize that that means I have to never stop trying to be a better PERSON first, but after reading just 22% of this book, I still do not completely understand what he was trying to get across. I will not finish it. And I pray I am never asked to define ""paradigm"" for anyone. I have come across it a hundred times so far, and still could not give even a vague example."
B014DUR7L2043,B014DUR7L2,Tahl Raz,Never Split the Difference: Negotiating As If Your Life Depended On It,bm,2016,5.0,1204,"My guess is around 70% of my purchases are made on Amazon: it's a lot of stuff, both for home and for my company. This is the first item (across all categories) that I have written a review for. I am compelled because this book has changed my life, and I suspect it can change yours — What do you have to lose by reading it?  I thought I’d learned what I needed to know about negotiation. I went to a prestigious business school and took their negotiation class, learning all about Getting Yes, BATNA, and other fancy acronyms. I’d also had to bargain my share in both work and personal life. Yet, I felt like the tools I’d been given were meant for some alternate reality where people are totally dispassionate, rational robots, doing math in their heads to get to logical outcomes. The negotiations I’d been in with were instead with passionate, irrational (including myself) humans, sometimes getting angry or sad, often making decisions that didn’t “make any sense” (to me). I was pretty sure the negotiation outcomes we were getting to were subpar, both for me and for them: a lot of splitting the difference, mostly to make the negotiations — which felt uncomfortable for all parties — stop.  Note, when I mean “negotiation”, I’m speaking pretty broadly: from “negotiating' with my fianc&eacute;e on who should walk the dog tonight, to negotiating with an employee on why this feature needed to be built urgently, to negotiating with an angry customer who’d called me angry about something, to negotiating with my parents on wedding plans, the list goes on. Each negotiation tougher and more emotional than the next, yet with tools that told me emotions didn’t matter. Huh?  I don’t remember how I came across Never Split the Difference, but man, am I glad I did. The book exposed me to a whole different way of negotiating, questioning the rational toolkit I’d been given in business school and replacing it with a more human set of tools. This set based on psychology and understanding of normal human emotions. It builds on empathy and active listening skills, layers on ways to label emotions and ask open-ended calibrated questions. It includes polite ways to say “no” without offending the other party, and many more. Most importantly it builds a framework that lets you deeply understand what the other party needs, wants, and desires, and work with them to achieve an outcome where you get your goals met — without ever “splitting the difference” again.  And it has worked wonders. Since reading this book, I have: - Forged a better relationship with my fianc&eacute;e by actively listening to her before jointly finding solutions - Negotiated successful resolutions to emotionally charged topics with parents and friends - Brought angry customers — who felt we had failed them — back from the brink to trusting us again - Forged a better relationship with my business partners by understanding how they value time, silence, relationships, surprises, etc… - Gotten discounts on things that I didn’t think could be discounted, just by using my name - Gotten to the front of the waiting line at busy restaurants - Said no to bad deals, because no deal is better than a bad one - the list goes on.  I warn you that this book is the start of a rabbit hole that you might want to keep digging down. I’ve recommended this book to anyone who will listen, personally bought it 29 times as a gift for friends & coworkers alike, taken an online class (taught by the author’s son, a brilliant negotiator in his own right), etc...  Negotiation, in the broadest sense as described above, is something I want to become an expert in, because I now understand that every conversation is a negotiation. This is likely the most useful skill you can learn and apply.  It all started with this book. Are you too busy to read it?"
B014DUR7L2044,B014DUR7L2,Tahl Raz,Never Split the Difference: Negotiating As If Your Life Depended On It,bm,2016,5.0,564,"WHY THIS BOOK MATTERS: We negotiate or persuade dozens of times a day. Then there’s the big stuff that changes the course of life: getting a raise; landing a job offer; buying a car or house. Most of us had no formal training in negotiation, or were taught incorrectly. This book is your secret weapon for mad success. MAIN CONCEPT: Tactical empathy: “This is listening as a martial art, balancing the subtle behaviors of emotional intelligence and the assertive skills of influence, to gain access to the mind of another person.” IS IT FUN TO READ: Finished it in a day. The book’s full of riveting life-and-death hostage negotiations, and Voss spins a damn good yarn. OKAY, BUT IS IT USEFUL?: I highlighted 109 passages and took 20pp of single-spaced notes. There is so much crazy useful stuff in this book that it would be a bargain at 100x the price. For example, Voss advocates getting to “No” before getting to “Yes.” To those schooled in academic negotiation, this may seem heretical. But it makes all kinds of sense: letting your adversary say a solid “no” gives them a feeling of safety, security and control -- a great starting point to a negotiation. The technique of asking calibrated open-ended questions is pure gold (e.g. “How do I do that?” or “What’s important to you about that?”) Funny thing is that I’ve been teaching that technique for years, but only now understand *why* it works so well (thanks, Chris!). Then there’s the step-by-step protocol for negotiating your salary and the 6-step Ackerman bargaining model. There’s mirroring: you repeat people’s words verbatim, so they feel understood. There’s labeling, where you identify the emotion behind what people are saying, thereby deepening empathy. Great quote: “Good negotiators, going in, know they have to be ready for possible surprises; great negotiators aim to use their skills to reveal the surprises they are certain exist.” What I really like about this book was that its techniques were honed by real-life negotiations with actual bad guys. During his 24 years as FBI Lead Hostage Negotiator, time and time again Voss got people released from the grips of determined terrorists and kidnappers. If the techniques work in those critical situations, surely they’re good enough to help you negotiate a raise. In the end, this is a book about not just being good at negotiation, but being great at life. “Never Split the Difference” is serious wisdom, every bit of it earned, conveyed with great humor, storytelling and insight. Read it to be a more effective human. -- Ali Binazir, M.D., M.Phil., Happiness Engineer; Speaking Coach, KNP Communications; author, [[ASIN:0977984575 The Tao of Dating: The Smart Woman's Guide to Being Absolutely Irresistible]]"
B014DUR7L2045,B014DUR7L2,Tahl Raz,Never Split the Difference: Negotiating As If Your Life Depended On It,bm,2016,5.0,98,"I am a nonprofit fundraiser. Splitting the difference has become the rule in my field, not the exception or the back up plan, but rather the strategy for going into any meeting with a potential major donor. This book really gave me new courage to ask for bigger asks, and lots of newfound self confidence in going to my next donor meeting.  Among the biggest takeaways for me were the following: 1. tactical empathy-- getting your donor to a  nothat's right' but not 'you are right' epiphany. 2. Calibrated questions - Saying no without using the word no by responding to offers with a question that keeps the conversation fluid. 3. No deal is better than a bad deal. 4. Never be ignored on email again by playing to a person's natural aversion to failure.  For those of you also in nonprofit development, point 3 above probably sounds like heresy. We have been told it's often better to leave with something rather than nothing. However, so long as you utilize Voss' steps towards tactical empathy, I can now see how walking away from a bad deal can help lay the brickwork for the better deal down the road. Like business clients, donors just want to feel validated. They want to know that we as the asker understand their motivations and desires.  Immediately after finishing chapter 5, I deployed the tactics discussed on a donor who had simply stopped talking to us. Within 2 hours I got a response that allowed us to continue an open dialogue. I had a 'Holy Sh!t' reaction, the type of reaction that Voss himself mentioned on a few occasions in his book, to just how well a simple 1 lined email worked to get a response. Thinking it was a fluke, I tried it again on another donor who we stopped hearing from. Got a response from him at the end of the day with a planned meeting in the works!  My one major regret is buying this on Kindle rather than a physical paperback copy. This is a book I would keep on my desk, marked with highlights, comments, dressed up with post-it flags, just to browse through and reference before every future major donor meeting or encounter."
B014DUR7L2046,B014DUR7L2,Tahl Raz,Never Split the Difference: Negotiating As If Your Life Depended On It,bm,2016,3.0,50,"Chris Voss is a great storyteller, and has some real 'wow' moments in this book, both in terms of the kinds of events he has been involved in as a hostage negotiator, and also in terms of some of the results he achieved.  That said, his experiences have limited relevance for, say, the sales rep whose prospect is not trapped in a building surrounded by snipers. Chris's  'Keep them talking', constant-discovery, open-ended-question techniques are great in life-or-death scenarios where both sides are forced to interact with one another. But in most real-life negotiations, one side or the other can simply say  nothanks, but I am not interested, please do not call again,' and hang up the phone.  If you are in a locked-room type scenario, where you have to negotiate until a resolution is reached, this is a great book, and has great insights for how to get the best outcome. But if you are dealing mostly with people who can hang up on you at little or no immediate risk of death or other serious personal consequence, then it's mostly a  notips 'n tricks' compilation, like a thousand other books full of fun stories and interesting ideas."
B014DUR7L2047,B014DUR7L2,Tahl Raz,Never Split the Difference: Negotiating As If Your Life Depended On It,bm,2016,3.0,41,"Not sure I buy the logic of NEVER splitting the difference. As a customer in a negotiation, I wouldn’t tolerate that; I remember, years ago, abruptly walking out of a car dealer for this specific reason. The salesman stubbornly refused to split the difference: guess what? See ya! (To be noted that I was a car that I really liked and was prepared to buy regardless, but his resolution to not give in, really annoyed me). I walked out, went to a competitor dealer (who did split the difference) and got the same car at the price that I thought it was fair."
B01B35M3SM048,B01B35M3SM,Allan Dib,"The 1-Page Marketing Plan: Get New Customers, Make More Money, And Stand Out From The Crowd",bm,2016,1.0,85,"I bought the book based on all the positive reviews.  I wished I had looked it up on fakespot.com before purchasing.  There is no way this book could have that high a number of real positive reviews.  This book will not help you to craft your marketing plan.  What I did learn from buying this book, is that a really intriguing title and a lot of fake reviews, sells books."
B01B35M3SM049,B01B35M3SM,Allan Dib,"The 1-Page Marketing Plan: Get New Customers, Make More Money, And Stand Out From The Crowd",bm,2016,5.0,5,This book is very well organized regarding the steps one must take in any company to go about doing a marketing plan.  It explains why you must invest time and effort in the most tedious aspects of a marketing plan.  It delves briefly in other areas just for context.  I have a masters degree in marketing and found this book extremely helpful and concise.  I enjoyed reading it and a light bulb kept lighting up on how organized the author made the plan.  I vigorously recommend this book to any etrepeneur or marketing professional.
B01BUIBBZI050,B01BUIBBZI,Michael Bungay Stanier,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",bm,2016,1.0,14,I do not even know where to start. This book could have been a Business Insider article of MAYBE 750 words. It was ridiculously simplistic and obvious advice culled from other sources. Not an original thought in there.
B01BUIBBZI051,B01BUIBBZI,Michael Bungay Stanier,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",bm,2016,1.0,11,"The questions are very basic and I think I had a coach who used this book. She kept asking And What Else? After the fourth reason I gave her I was getting pretty sick of the ""And what else?"" answer. It seemed like she was using this as her Get Out of Jail Free Card, when what I really needed was some insight and actionable tasks to complete.  Plus, all the questions in this book would take less than half a page to list. Besides the 7 Questions all else is filler."
B01BUIBBZI052,B01BUIBBZI,Michael Bungay Stanier,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",bm,2016,3.0,10,"It's all in the title - really! This is a book that says and repeats and then repeats and then builds upon the idea of coaching by using the 'ask questions' technique.  If you know of a guy named Socrates you already know this approach. If you and Socrates are not yet acquainted, he taught by asking questions - which caused students to think.  Think about this ... when coaching someone rather than say 'here's how you do that' you say 'so how do you think this should be done?'  then as they answer lead them thru a sequence of '... and if you did that what would happen?'   nothat may work, but have you thought about ____?'  'what if you did it a different way...?'  You get the idea."
B01BUIBBZI053,B01BUIBBZI,Michael Bungay Stanier,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",bm,2016,4.0,7,"This little book is full of great advice in a simple, clear format. I thought it was for people who ""coach"" for a living,"" and in a way it is but it's also for managers of people. It's about how to coach others who work for you, help them problem solve, and learn from it - not problem solving by doing the thinking and the work. It offers concise wording for problem solving and data to back up why it works, plus podcast links. A gem."
B01BUIBBZI054,B01BUIBBZI,Michael Bungay Stanier,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",bm,2016,3.0,5,I will give it 3 stars because I will take his essential questions and put them to work but I found the book bounced all over this place and I  did not enjoy it's style at all.  Seems like the book is trying to be more than its subject and the disjointedness had me scanning pages as fast as I could for the meat so I could move on.
B01HNJIJB2055,B01HNJIJB2,Ryan Holiday,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",bm,2016,5.0,347,"I have been a fitness nut all my life, yet last year a combination of a reaction prescription drugs and latent back problems landed me on crutches...two back surgeries, 9 months now of physical therapy and still walking on two canes.  Half of each day is spent in physical t herapy, and no one knows whether nerve damage will recover.  I have my own consulting business, and I have avoided face to face meetings for fear of the reaction of clients and competitors to my physical infirmities...loss of business, loss of income, loss of lifestyle, loss of image, on and on.  It was all getting deep into my head.  Last week I heard Barry Ritholz on Bloomberg interview Ryan Holiday and discuss this book, which I promptly purchased.  It has helped immensely in a single week to refocus and avoid a total flame out.  I read the Stoics in college and later, but they never 'spoke to me' like they do now.  It is fundamentally a philosophy of coping.  I still hang on to Charles Spurgeon, but so much of that is about what comes later; I needed something to help me with today.  Interestingly, in reading through it (and half a dozen others I purchased since then), I have pondered how much we have drifted from our Graeco-Western traditions.  The Founding Fathers were steeped in this stuff, but somewhere along the way we have all become tethered to the whims of feelings, including other's feelings, and the Stoics had the solution to these thousands of years ago.  I can not control those, and so I do not allocate my precious limited resources to them.  So I work around them.  Adapt.  The Media in this country inundates us with such distraction (the topic of another book by this author, which I also bought).  What would a Stoic say to someone who says they 'do not feel safe?'  Probably tell them to take action within their control to be safe and give up on demanding that the entire world respond out of guilt, badgering or whatever to appease your feelings.  And then the Stoic would get on about his business.  Its a great, and dangerous, little book.  Thank you, Mr. Holiday, for bringing it back in an easily digestible format."
B01HNJIJB2056,B01HNJIJB2,Ryan Holiday,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",bm,2016,5.0,66,"In the interests of full disclosure, I have not read the entire book, since it is formatted as a daily devotional reading, rather than a chapter to chapter offering.  Having read the wonderful introduction, I selected some random portions for review and started with October, bringing myself up to date.  The selection of Stoic verses is apt, and the book sticks to broad and cohesive themes throughout each month such as Virtue, Courage and Acceptance.  It's not the translations that are important (I am not a linguist and they seem fine to me), but rather the guidance offered by the authors in putting the principles into practice.  I do not often make reading recommendations to my college-aged children, but I am going to strongly encourage them to read this book.  It's a certain antidote to today's Outraged Victim Morality.  If we all adopted a more Stoic philosophy, the world would be a kinder, gentler and more fulfilling place."
B01HNJIJB2057,B01HNJIJB2,Ryan Holiday,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",bm,2016,1.0,40,"I really wanted to love this book. I LOVE the idea of a daily digest book for approaching a topic, but they seem to be rare aside from religious ones. I made it halfway through February before throwing in the towel. The monthly themes are not bad, and the quotes included each day from the three ""founding fathers"" of stoicism (Aurelius, Epictetus, and Seneca) really should be the meat of the daily reading, but the author comments on them in the most baffling ways so that each day I was left getting mixed messages. The author's interpretations of the quotes are often superficial, illogical, biased, preachy, and full of irrelevant anecdotes, leaving me unable to focus on or reflect on the original stoic quote presented each day, as I am too distracted by Holiday's inane ramblings.  An apple is a fruit. An apple is red. A balloon is red. Therefore a balloon is a fruit. This is the kind of childlike logic pattern I often saw in this author's opinions on stoicism before I threw in the towel and stopped reading this book, realizing I had made the grave error of not starting with the three core stoic texts before reading a book where an author interprets stoicism. I will be reading the Gregory Hays translation of Aurelius's Meditations from here on instead of The Daily Stoic, which I will not continue to read. From there I will read Epictetus and Seneca and see if I even need to read another book that ""interprets"" them.  Today's entry was really what put the nail in the coffin for me. February 10 ""Anger is Bad Fuel."" (It's bad, mmkay?) in which Ryan Holiday writes:  ""Many successful people will try to tell you that anger is a powerful fuel in their lives. The desire to ""prove them all wrong"" or ""shove it in their faces"" has made many a millionaire. The anger at being called fat or stupid has created fine physical specimens and brilliant minds. The anger at being rejected has motivated many to carve their own path. But that's shortsighted.""  Okay Ryan Holiday. I am listening. Tell me why.  ""Such stories ignore the pollution produced as a side effect and the wear and tear it put on the engine. It ignores what happens when that initial anger runs out and more and more must be generated to keep the machine going (until eventually the only source left is anger at oneself)."" Oooo assumptive metaphor. How dazzling.  He goes on to share a MLK Jr. quote about hate and says hate and anger function in the same way and are ""toxic fuel"", ""never worth the costs that come along with it."" I do not think it's a fair comparison or we would not have two separate words for them. Who is this Ryan Holiday to judge whether the successes of others that were fueled by anger were ""worth it""? Well, he's not going to tell us. Who knows who he is, or why we should be listening to his interpretations of ancient Greek masters. This guy is an armchair pundit taking cheap shots at others for finding their own roads to success, often against great odds, against abuse, racism, sexism, ableism, and bigotry of all kinds. Who says a little anger can not be channeled in a healthy manner or turned into something greater? I am all for being convinced, but this author does not understand logic, so he does not even try. It's all preaching, opinion and daft metaphors. Time to visit the core texts of stoicism and move on.  The only way I could see The Daily Stoic being useful is if you have already read the core texts of stoicism and just want a bite-sized quote from them each day to reflect on, and ignore the author's spin on them. This book is trying to turn stoicism into a pop culture novelty. If you are religious, do not like to confront your thoughts and figure them out logically, and just like being told what to think and believe by someone who *seems* smarter or more put-together than you, this book might work for you, but if you require a firm argument and logic to believe something, look elsewhere. This is rubbish. I wish you could get refunds on digital books that turn out to be of poor quality."
B01HNJIJB2058,B01HNJIJB2,Ryan Holiday,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",bm,2016,4.0,35,"The philosophical school of Stoicism may have been born in the third century BC, but it has enjoyed a resurgence in recent years. In modern times, Stoicism served as the basis for cognitive behavioral therapy, a psychotherapeutic technique used to treat depression, substance abuse, eating disorders, and other mental maladies. Many contemporary would-be Stoics, however, prefer to bypass CBT entirely and go straight to the source for their life-coaching by using the writings of the Stoic philosophers of ancient Greece and Rome as the basis for a guide to living. With all the Stoic self-help books published in recent years, it was only a matter of time before one utilized the “daily affirmations” format. Such is the strategy of The Daily Stoic, published in 2016. The book was written by Ryan Holiday, a former PR man and marketing director, and Stephen Hanselman, a publisher and literary agent with a master’s degree in philosophy.  As the title of the book indicates, The Daily Stoic delivers 366 mini-lessons in Stoicism, dated January first through December 3first. These daily entries are divided into months, each revolving around a different theme, such as “Passions and Emotions,” “Duty,” “Fortitude and Resilience,” and “Virtue and Kindness.” Each daily lesson begins with a quotation from an ancient Stoic—most commonly Epictetus, Seneca, or Marcus Aurelius, but the authors also include selections from less familiar Stoics like Musonius Rufus, Cleanthes, and Zeno (the latter quoted from Diogenes Laertius’s Lives and Opinions of Eminent Philosophers). Holiday and Hanselman then provide a page or two of elaboration on the quote and how it applies to the problems of modern life.  Overall these daily Stoic meditations are really quite well-written. The authors are adept at taking ancient Stoic concepts and translating them into plain English without dumbing-down the philosophical content. Holiday and Hanselman certainly know their stuff and write about Stoicism knowledgably and intelligently. They often use examples from history or current events to illustrate the points made in the ancient quotes, which keeps the text interesting and relevant to 2first century readers. If you have already looked into Stoicism, chances are you’ve probably already read the Meditations of Marcus Aurelius or the Discourses of Epictetus, but this book will help you see those texts in a new way. Occasionally, the lectures sometimes veer into what one might call “self-help shaming,” implying that if you’re not living your life to the fullest, then your life is a waste. Such instances read more like a 2first-century conceit than what the Stoics had in mind when they promised a life of tranquility. Overall, however, I found the book quite insightful and useful.  Though I believe in Stoicism and its benefits for mental and emotional health, I did not diligently stick to the lesson-a-day schedule the book prescribes. Sometimes I got bored with The Daily Stoic and let several days go by without picking it up; sometimes I would enthusiastically devour half a month’s worth of entries in one sitting. This is not the best book I’ve read on Stoicism (William B. Irvine’s A Guide to the Good Life is hard to beat), but it is better than most. If you are serious about Stoicism, these daily contemplations on Stoic thought can be a useful tool to augment your studies. Having just finished the book with the end of the calendar year, I’ll probably just go back to the beginning and read it all over again."
B01HNJIJB2059,B01HNJIJB2,Ryan Holiday,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",bm,2016,5.0,31,"I almost wrote “Life changing…if you let it” but that implies less commitment on your part. The thoughts and principles that Ryan Holiday writes about are timeless and literally life changing. That said they aren’t necessarily easy. They require introspection, change, and yes, WORK at times. It’s worth it though. YOU are worth it. Aren’t you?  I wish I had discovered Stoicism 30 years ago when I was a young man just starting my life and career. The good news is I can pass this on to my children and grandchildren.  I have made gifts of several of Ryan’s books to family. Ryan puts the Stoic philosophy into a more understandable and relatable for the modern world. Stoicism is no less important now, in fact I would argue ar argue it is"
B01JJ5CURW060,B01JJ5CURW,Damon Zahariades,To-Do List Formula: A Stress-Free Guide To Creating To-Do Lists That Work!,bm,2016,3.0,445,"For me, this is an excellent technique for organizing a to do list.  However, my one HUGE disappointment is that there are no diagrams anywhere.  I would really, really like to see diagrams or examples of how this list will work.  Eg. a visual sample of a to do list.  At least for me, one or two detailed diagrams would make it so much clearer.  In fact, as much as I like these techniques, I find myself slogging through the book, writing numerous notes and generally causing a whole lot of stress.  I do notice that he has seminars and classes, but I cannot afford them..  The book does not seem quite finished to me.  It's almost like it's an advertisement for his classes.  I am really disappointed and frustrated."
B01JJ5CURW061,B01JJ5CURW,Damon Zahariades,To-Do List Formula: A Stress-Free Guide To Creating To-Do Lists That Work!,bm,2016,4.0,138,"Task lists are a time honored productivity tool, this book adds additional detail on how to implement a good task list for your needs.  I found it quite valuable.  The need for a piece of software to address this is I think compelling, but most are insufficient.  It is also hard to walk the line between Project management lite, and a more extensive task list.  1. Decide what to put on the list which includes when 2. Decide on the description and size of the task 3. Stretching your performance, w/o over scheduling and getting into the habit of falling short and this being acceptable 4. Motivation Feedback to allow the Dopamine to work for you  There was a profound book called 'The Laws of Simplicity' which I think also overlaps and extends some of the concepts here.  The brain is a machine and understanding how it works, is important to optimize performance.  Focus is critical in our world today, complexity and noise can prevent optimum performance.  The best point of the Task list is to help you decide the most important tasks.  I think the skill of operating a good task list takes time to fully perfect for you, so I recommend reviewing the book periodically."
B01JJ5CURW062,B01JJ5CURW,Damon Zahariades,To-Do List Formula: A Stress-Free Guide To Creating To-Do Lists That Work!,bm,2016,5.0,96,"Thanks Damon, I do not tend to write reviews, however, this is the best book I have read on To-do lists! I have read so many, but there always seems to be a flaw that makes me lose track.... I purchased this after reading 'The Time Chunking method', read it overnight, now I look forward to implementing the strategy and reading your next book.  It will be nice to stop reading about all the different list methods & just get on with it.... Well done - your books are simple to follow, quick to read & straight to the point - exactly what a busy person needs. Thank you!"
B01JJ5CURW063,B01JJ5CURW,Damon Zahariades,To-Do List Formula: A Stress-Free Guide To Creating To-Do Lists That Work!,bm,2016,5.0,90,This is a quick read over two days! I enjoyed the writing style (I edit papers for my career). I already liked lists....and I thought I was ok at them. But I am constantly feeling overwhelmed with my growing lists at work (managing a team of 5 and hiring a new person every month) AND my house has a list AND the kids school stuff has another list. The first day I tried some tips - I was amazed at the success so much so that I was excited (really excited) to try again tomorrow. I was able to apply some of the tips right away (use action verbs when writing each task; assign a duration time for each task). Wow what a difference. I am sharing the book with my team and my fellow team managers. I love batching short tasks now.
